1.19115973467935e+05	5.91304921991054e+02     -1.45464398689912e+01
1.19390564145659e+05	5.91544658423050e+02     -1.50050849933433e+01
1.19665787820269e+05	5.91783338659236e+02     -1.54675114194909e+01
1.19941645950975e+05	5.92020932834779e+02     -1.59337388402911e+01
1.20218140000347e+05	5.92257410692562e+02     -1.64037868904959e+01
1.20495271434330e+05	5.92492741579829e+02     -1.68776751425773e+01
1.20773041722247e+05	5.92726894444840e+02     -1.73554231024656e+01
1.21051452336809e+05	5.92959837833528e+02     -1.78370502052002e+01
1.21330504754121e+05	5.93191539886175e+02     -1.83225758104919e+01
1.21610200453691e+05	5.93421968334089e+02     -1.88120191981956e+01
1.21890540918438e+05	5.93651090496299e+02     -1.93053995636923e+01
1.22171527634699e+05	5.93878873276257e+02     -1.98027360131790e+01
1.22453162092237e+05	5.94105283158564e+02     -2.03040475588659e+01
1.22735445784252e+05	5.94330286205704e+02     -2.08093531140795e+01
1.23018380207381e+05	5.94553848054795e+02     -2.13186714882704e+01
1.23301966861717e+05	5.94775933914368e+02     -2.18320213819254e+01
1.23586207250807e+05	5.94996508561156e+02     -2.23494213813818e+01
1.23871102881664e+05	5.95215536336912e+02     -2.28708899535438e+01
1.24156655264779e+05	5.95432981145250e+02     -2.33964454404990e+01
1.24442865914120e+05	5.95648806448504e+02     -2.39261060540355e+01
1.24729736347148e+05	5.95862975264630e+02     -2.44598898700565e+01
1.25017268084822e+05	5.96075450164119e+02     -2.49978148228929e+01
1.25305462651606e+05	5.96286193266954e+02     -2.55398986995124e+01
1.25594321575479e+05	5.96495166239591e+02     -2.60861591336243e+01
1.25883846387943e+05	5.96702330291985e+02     -2.66366135996785e+01
1.26174038624029e+05	5.96907646174637e+02     -2.71912794067583e+01
1.26464899822307e+05	5.97111074175697e+02     -2.77501736923656e+01
1.26756431524895e+05	5.97312574118094e+02     -2.83133134160982e+01
1.27048635277465e+05	5.97512105356714e+02     -2.88807153532174e+01
1.27341512629252e+05	5.97709626775624e+02     -2.94523960881057e+01
1.27635065133062e+05	5.97905096785340e+02     -3.00283720076137e+01
1.27929294345282e+05	5.98098473320149e+02     -3.06086592942942e+01
1.28224201825886e+05	5.98289713835471e+02     -3.11932739195250e+01
1.28519789138443e+05	5.98478775305294e+02     -3.17822316365170e+01
1.28816057850129e+05	5.98665614219642e+02     -3.23755479732087e+01
1.29113009531730e+05	5.98850186582124e+02     -3.29732382250451e+01
1.29410645757655e+05	5.99032447907527e+02     -3.35753174476412e+01
1.29708968105941e+05	5.99212353219482e+02     -3.41818004493291e+01
1.30007978158264e+05	5.99389857048192e+02     -3.47927017835874e+01
1.30307677499945e+05	5.99564913428232e+02     -3.54080357413535e+01
1.30608067719960e+05	5.99737475896418e+02     -3.60278163432168e+01
1.30909150410949e+05	5.99907497489751e+02     -3.66520573314937e+01
1.31210927169222e+05	6.00074930743436e+02     -3.72807721621823e+01
1.31513399594769e+05	6.00239727688989e+02     -3.79139739967983e+01
